id	author_id	created_at	text	coding	sentiment
1465375353082372102	1504900886	2021-11-29 17:41:24+00:00	"#ContentMarketing #BlogMean @techpritam RT @C_Shangchi: #MXS - #RBX Partnership!! Join us now, &amp; learn #SHILLING #DigitalMarketing #ContentMarketing #CyberSecurity… https://t.co/kK5zA52wCq"	too little info	neutral
1465544362536828934	71979678	2021-11-30 04:52:59+00:00	Did I just watch Shang chi again? Yes. Yes I did.	watching	positive
1465385606180220929	542852843	2021-11-29 18:22:08+00:00	"spiderman comes out soon and I've got to somehow watch wandavision, falcon and the winter soldier, Loki, Shang-chi, and Hawkeye all  in the span of two ish weeks __"	watching	neutral
1465421054524858372	1381101659695149058	2021-11-29 20:43:00+00:00	Shang Chi https://t.co/PB4gUnEa6L	too little info	neutral
1465399312540700681	294040042	2021-11-29 19:16:36+00:00	"Ok the fight choreography in Shang Chi actually RULES???  Damn, good to watch good fights in a Marvel movie"	praise	positive
1465491972358090759	138174963	2021-11-30 01:24:48+00:00	"So far, I only see Shang Chi in the marvel banner"	comparison	neutral
1465553190162677760	917542157271076871	2021-11-30 05:28:03+00:00	I finally saw Shang-Chi ______ it was sooooo good I could cry. In fact I did	praise	positive
1465471450756919297	4890787050	2021-11-30 00:03:15+00:00	“It’s time to show them who I really am.” Experience Marvel Studios’ #ShangChi and the Legend of the Ten Rings is in theater now. Get your tickets to see it today!___ https://t.co/QhORN2pkb0 https://t.co/I9QFnzjtnJ	advertisement	neutral
1465433013693693964	1118692498694713345	2021-11-29 21:30:31+00:00	#Shang-Chi in 4k on the 65in looks crazy good!	praise	positive
1465379510589829121	2937350295	2021-11-29 17:57:55+00:00	@Browntable_Ent I actually think they are doing the shang Chi way and throwing a lot of the jokes in the beginning and saving the serious emotional stuff for the end	comparison	neutral
1465407735709810705	1441052183152062468	2021-11-29 19:50:04+00:00	Watching shang chi again. Such a good movie	watching	positive
1465402879154561037	1436424943093301250	2021-11-29 19:30:46+00:00	Shang chi has the most replay value of all phase 4 projects	comparison	positive
1465384913167814657	137059289	2021-11-29 18:19:23+00:00	@JoelRushNBA Flip WandaVison and Shang-chi and you nailed it for me.	comparison	positive
1465497002632900610	1199737038414610435	2021-11-30 01:44:47+00:00	"@RJSiGAM1NG @vitinliberation @Marvel_FFightUS Y ??She is just like Shang chi, there’s no point adding her."	comparison	neutral
1465449630888464384	122280516	2021-11-29 22:36:33+00:00	"Maybe it's under the Avengers Assemble"" tag in the entertainment schedule? Anyone know where they put the Shang Chi/Black Widow shows? It would be great if I could fit this in before going to #MerriestNites tomorrow... @Disneyland"""	release	neutral
1465438731473670150	47196215	2021-11-29 21:53:14+00:00	"Over the weekend. While with my brother up in Ipswich. We have watched Captain America: Civil War, Shang Chi, the first 3 episodes of Marvel's What if, The Amazing Spider-man, Avengers Infinity War and Avengers End. We had a great time. Also. Amazing Spider-man is a great film"	watching	positive
1465377452797136904	1443925507230343180	2021-11-29 17:49:44+00:00	i watched shang-chi again i miss wenwu i want him back :(	watching	positive
1465382634360426501	1166288790568099841	2021-11-29 18:10:20+00:00	nw: Shang-Chi	too little info	neutral
1465411389661622274	964564096464105472	2021-11-29 20:04:35+00:00	"The first fight scene of Shang-Chi is definitely a Jackie Chan reference. The choreography reminds me of Jackie. Before the fight starts off Shang says I don't want any trouble"""""	comparison	neutral
1465522640211230728	1317847712239292416	2021-11-30 03:26:40+00:00	@kranthigaa masssssssss __ shang chi inka soodle ____ https://t.co/AxOI0tFWJs	too little info	neutral
1465399735305527311	1150590686640652296	2021-11-29 19:18:17+00:00	Also I'm tired of each MCU film having a running gag that becomes unfunny after the first time:Doctor Strange: The Beyonce jokeFFH: Peter TingleBlack Widow: Nat's poseAge of Ultron: LanguageShang-Chi: Hotel California (that karaoke scene fire tho ngl)	scene/plot talk	negative
1465449448692240396	34663615	2021-11-29 22:35:49+00:00	"Shang-Chi and The Legend of The Ten Rings Review https://t.co/XMRd7kV30G Marvel Studios’ Shang-Chi and The Legend of The Ten Rings is now on all major digital platforms and on 4K Ultra HD, Blu-ray, and DVD on November 30.  #ShangChi"	advertisement	neutral
1465547919944081415	1148361509052940289	2021-11-30 05:07:07+00:00	Nonton Film dan Drama Sub Indo GratisLink : https://185.137.122.60/Telegram Group: https://t.co/zRaarNe2aG#kaisar21 #filmsubindo #bioskop21 #shangchi #indoxxi https://t.co/Tw2WR5yUXy	too little info	neutral
